REGION,TECHNOLOGY,FUEL,MODE_OF_OPERATION,YEAR,VALUE
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2041,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2042,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2043,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2044,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2045,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2046,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2047,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2048,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2049,0.088
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,9,2050,0.088
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2020,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2021,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2022,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2023,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2024,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2025,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2026,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2027,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2028,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2029,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2030,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2031,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2032,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2033,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2034,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2035,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2036,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2037,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2038,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2039,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2040,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2041,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2042,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2043,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2044,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2045,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2046,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2047,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2048,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2049,1.6
GLOBAL,LNDAGRFJIC02,WTRSURFJI,9,2050,1.6
GLOBAL,LNDAGRFJIC02,CRPCON,10,2020,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2021,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2022,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2023,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2024,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2025,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2026,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2027,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2028,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2029,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2030,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2031,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2032,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2033,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2034,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2035,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2036,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2037,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2038,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2039,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2040,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2041,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2042,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2043,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2044,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2045,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2046,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2047,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2048,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2049,0.043
GLOBAL,LNDAGRFJIC02,CRPCON,10,2050,0.043
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2020,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2021,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2022,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2023,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2024,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2025,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2026,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2027,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2028,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2029,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2030,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2031,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2032,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2033,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2034,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2035,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2036,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2037,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2038,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2039,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2040,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2041,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2042,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2043,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2044,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2045,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2046,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2047,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2048,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2049,0.24
GLOBAL,LNDAGRFJIC02,WTREVTFJI,10,2050,0.24
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2020,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2021,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2022,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2023,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2024,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2025,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2026,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2027,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2028,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2029,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2030,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2031,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2032,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2033,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2034,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2035,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2036,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2037,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2038,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2039,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2040,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2041,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2042,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2043,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2044,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2045,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2046,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2047,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2048,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2049,0.12
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,10,2050,0.12
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2020,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2021,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2022,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2023,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2024,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2025,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2026,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2027,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2028,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2029,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2030,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2031,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2032,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2033,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2034,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2035,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2036,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2037,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2038,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2039,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2040,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2041,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2042,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2043,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2044,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2045,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2046,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2047,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2048,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2049,2.1
GLOBAL,LNDAGRFJIC02,WTRSURFJI,10,2050,2.1
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2020,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2021,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2022,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2023,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2024,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2025,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2026,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2027,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2028,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2029,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2030,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2031,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2032,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2033,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2034,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2035,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2036,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2037,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2038,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2039,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2040,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2041,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2042,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2043,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2044,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2045,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2046,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2047,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2048,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2049,0.91
GLOBAL,LNDAGRFJIC02,CRPCAS,11,2050,0.91
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2020,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2021,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2022,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2023,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2024,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2025,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2026,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2027,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2028,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2029,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2030,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2031,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2032,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2033,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2034,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2035,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2036,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2037,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2038,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2039,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2040,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2041,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2042,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2043,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2044,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2045,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2046,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2047,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2048,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2049,0.98
GLOBAL,LNDAGRFJIC02,WTREVTFJI,11,2050,0.98
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2020,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2021,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2022,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2023,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2024,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2025,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2026,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2027,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2028,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2029,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2030,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2031,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2032,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2033,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2034,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2035,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2036,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2037,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2038,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2039,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2040,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2041,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2042,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2043,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2044,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2045,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2046,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2047,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2048,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2049,0.078
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,11,2050,0.078
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2020,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2021,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2022,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2023,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2024,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2025,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2026,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2027,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2028,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2029,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2030,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2031,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2032,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2033,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2034,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2035,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2036,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2037,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2038,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2039,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2040,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2041,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2042,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2043,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2044,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2045,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2046,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2047,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2048,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2049,1.4
GLOBAL,LNDAGRFJIC02,WTRSURFJI,11,2050,1.4
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2020,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2021,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2022,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2023,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2024,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2025,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2026,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2027,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2028,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2029,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2030,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2031,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2032,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2033,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2034,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2035,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2036,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2037,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2038,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2039,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2040,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2041,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2042,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2043,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2044,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2045,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2046,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2047,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2048,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2049,0.90
GLOBAL,LNDAGRFJIC02,CRPYAM,12,2050,0.90
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2020,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2021,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2022,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2023,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2024,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2025,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2026,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2027,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2028,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2029,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2030,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2031,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2032,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2033,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2034,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2035,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2036,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2037,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2038,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2039,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2040,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2041,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2042,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2043,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2044,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2045,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2046,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2047,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2048,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2049,0.93
GLOBAL,LNDAGRFJIC02,WTREVTFJI,12,2050,0.93
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2020,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2021,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2022,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2023,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2024,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2025,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2026,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2027,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2028,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2029,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2030,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2031,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2032,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2033,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2034,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2035,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2036,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2037,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2038,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2039,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2040,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2041,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2042,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2043,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2044,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2045,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2046,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2047,0.080
GLOBAL,LNDAGRFJIC02,WTRGRCFJI,12,2048,0.080
